severity,market,year,check,detail,n,sample
WARN,HG,2010,volume_mad_z_gt_25,extreme volume spike,864.0,"[{""ts_event"":""2010-06-07T12:19:00.000Z"",""open"":2.7735,""high"":2.774,""low"":2.773,""close"":2.773,""volume"":457.0},{""ts_event"":""2010-06-07T15:36:00.000Z"",""open"":2.7325,""high"":2.735,""low"":2.7325,""close"":2.7345,""volume"":398.0},{""ts_event"":""2010-06-07T16:55:00.000Z"",""open"":2.7615,""high"":2.7625,""low"":2.7605,""close"":2.762,""volume"":979.0},{""ts_event"":""2010-06-07T16:56:00.000Z"",""open"":2.762,""high"":2.763,""low"":2.762,""close"":2.762,""volume"":547.0},{""ts_event"":""2010-06-07T16:59:00.000Z"",""open"":2.768,""high"":2.768,""low"":2.762,""close"":2.763,""volume"":329.0}]"
WARN,HG,2010,dollar_volume_mad_z_gt_25,extreme price*volume spike,971.0,"[{""ts_event"":""2010-06-07T12:19:00.000Z"",""open"":2.7735,""high"":2.774,""low"":2.773,""close"":2.773,""volume"":457.0},{""ts_event"":""2010-06-07T15:36:00.000Z"",""open"":2.7325,""high"":2.735,""low"":2.7325,""close"":2.7345,""volume"":398.0},{""ts_event"":""2010-06-07T16:55:00.000Z"",""open"":2.7615,""high"":2.7625,""low"":2.7605,""close"":2.762,""volume"":979.0},{""ts_event"":""2010-06-07T16:56:00.000Z"",""open"":2.762,""high"":2.763,""low"":2.762,""close"":2.762,""volume"":547.0},{""ts_event"":""2010-06-08T16:19:00.000Z"",""open"":2.773,""high"":2.7735,""low"":2.771,""close"":2.7735,""volume"":511.0}]"
WARN,HG,2011,zero_range,high == low bars,54699.0,"[{""ts_event"":""2011-01-02T23:08:00.000Z"",""open"":4.462,""high"":4.462,""low"":4.462,""close"":4.462,""volume"":16.0},{""ts_event"":""2011-01-02T23:13:00.000Z"",""open"":4.465,""high"":4.465,""low"":4.465,""close"":4.465,""volume"":1.0},{""ts_event"":""2011-01-02T23:23:00.000Z"",""open"":4.4645,""high"":4.4645,""low"":4.4645,""close"":4.4645,""volume"":1.0},{""ts_event"":""2011-01-02T23:25:00.000Z"",""open"":4.4645,""high"":4.4645,""low"":4.4645,""close"":4.4645,""volume"":2.0},{""ts_event"":""2011-01-02T23:32:00.000Z"",""open"":4.4675,""high"":4.4675,""low"":4.4675,""close"":4.4675,""volume"":2.0}]"
WARN,HG,2011,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,29590.0,"[{""ts_event"":""2011-01-02T23:13:00.000Z"",""prev_ts"":""2011-01-02T23:10:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2011},{""ts_event"":""2011-01-02T23:18:00.000Z"",""prev_ts"":""2011-01-02T23:16:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2011},{""ts_event"":""2011-01-02T23:25:00.000Z"",""prev_ts"":""2011-01-02T23:23:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2011},{""ts_event"":""2011-01-02T23:28:00.000Z"",""prev_ts"":""2011-01-02T23:25:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2011},{""ts_event"":""2011-01-02T23:32:00.000Z"",""prev_ts"":""2011-01-02T23:29:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2011}]"
WARN,HG,2011,abs_close_return_gt_2pct,large 1-minute close-to-close move,1.0,"[{""ts_event"":""2011-08-07T22:00:00.000Z"",""open"":4.059,""high"":4.066,""low"":4.025,""close"":4.0415,""volume"":512.0}]"
WARN,HG,2011,hl_range_gt_2pct,large 1-minute high-low range,3.0,"[{""ts_event"":""2011-10-02T22:00:00.000Z"",""open"":3.14,""high"":3.148,""low"":3.0815,""close"":3.113,""volume"":214.0},{""ts_event"":""2011-11-06T23:00:00.000Z"",""open"":3.5705,""high"":3.6535,""low"":3.56,""close"":3.61,""volume"":250.0},{""ts_event"":""2011-12-26T23:00:00.000Z"",""open"":3.455,""high"":3.456,""low"":3.365,""close"":3.41,""volume"":239.0}]"
WARN,HG,2011,volume_mad_z_gt_25,extreme volume spike,1608.0,"[{""ts_event"":""2011-01-03T13:10:00.000Z"",""open"":4.488,""high"":4.4925,""low"":4.4685,""close"":4.4685,""volume"":586.0},{""ts_event"":""2011-01-04T15:33:00.000Z"",""open"":4.43,""high"":4.43,""low"":4.4105,""close"":4.4125,""volume"":1032.0},{""ts_event"":""2011-01-04T15:34:00.000Z"",""open"":4.412,""high"":4.4125,""low"":4.406,""close"":4.409,""volume"":619.0},{""ts_event"":""2011-01-04T15:37:00.000Z"",""open"":4.4045,""high"":4.4045,""low"":4.3965,""close"":4.397,""volume"":566.0},{""ts_event"":""2011-01-04T15:39:00.000Z"",""open"":4.3985,""high"":4.399,""low"":4.385,""close"":4.387,""volume"":529.0}]"
WARN,HG,2011,dollar_volume_mad_z_gt_25,extreme price*volume spike,1563.0,"[{""ts_event"":""2011-01-03T13:10:00.000Z"",""open"":4.488,""high"":4.4925,""low"":4.4685,""close"":4.4685,""volume"":586.0},{""ts_event"":""2011-01-04T15:33:00.000Z"",""open"":4.43,""high"":4.43,""low"":4.4105,""close"":4.4125,""volume"":1032.0},{""ts_event"":""2011-01-04T15:34:00.000Z"",""open"":4.412,""high"":4.4125,""low"":4.406,""close"":4.409,""volume"":619.0},{""ts_event"":""2011-01-04T15:37:00.000Z"",""open"":4.4045,""high"":4.4045,""low"":4.3965,""close"":4.397,""volume"":566.0},{""ts_event"":""2011-01-04T15:38:00.000Z"",""open"":4.3985,""high"":4.403,""low"":4.398,""close"":4.3985,""volume"":373.0}]"
WARN,HG,2012,zero_range,high == low bars,57236.0,"[{""ts_event"":""2012-01-02T23:08:00.000Z"",""open"":3.491,""high"":3.491,""low"":3.491,""close"":3.491,""volume"":8.0},{""ts_event"":""2012-01-02T23:24:00.000Z"",""open"":3.4955,""high"":3.4955,""low"":3.4955,""close"":3.4955,""volume"":2.0},{""ts_event"":""2012-01-02T23:25:00.000Z"",""open"":3.4955,""high"":3.4955,""low"":3.4955,""close"":3.4955,""volume"":1.0},{""ts_event"":""2012-01-02T23:27:00.000Z"",""open"":3.4945,""high"":3.4945,""low"":3.4945,""close"":3.4945,""volume"":1.0},{""ts_event"":""2012-01-02T23:30:00.000Z"",""open"":3.5015,""high"":3.5015,""low"":3.5015,""close"":3.5015,""volume"":34.0}]"
WARN,HG,2012,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,22009.0,"[{""ts_event"":""2012-01-02T23:24:00.000Z"",""prev_ts"":""2012-01-02T23:22:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2012},{""ts_event"":""2012-01-02T23:32:00.000Z"",""prev_ts"":""2012-01-02T23:30:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2012},{""ts_event"":""2012-01-02T23:37:00.000Z"",""prev_ts"":""2012-01-02T23:32:00.000"",""gap_minutes"":5.0,""market"":""HG"",""year"":2012},{""ts_event"":""2012-01-02T23:41:00.000Z"",""prev_ts"":""2012-01-02T23:39:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2012},{""ts_event"":""2012-01-03T00:09:00.000Z"",""prev_ts"":""2012-01-03T00:07:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2012}]"
WARN,HG,2012,abs_close_return_gt_2pct,large 1-minute close-to-close move,1.0,"[{""ts_event"":""2012-06-10T22:00:00.000Z"",""open"":3.3925,""high"":3.4,""low"":3.385,""close"":3.3985,""volume"":284.0}]"
WARN,HG,2012,volume_mad_z_gt_25,extreme volume spike,1492.0,"[{""ts_event"":""2012-01-03T13:10:00.000Z"",""open"":3.4855,""high"":3.4865,""low"":3.474,""close"":3.4775,""volume"":683.0},{""ts_event"":""2012-01-03T14:32:00.000Z"",""open"":3.495,""high"":3.4965,""low"":3.4915,""close"":3.4925,""volume"":665.0},{""ts_event"":""2012-01-03T15:02:00.000Z"",""open"":3.4995,""high"":3.505,""low"":3.499,""close"":3.504,""volume"":786.0},{""ts_event"":""2012-01-03T15:03:00.000Z"",""open"":3.505,""high"":3.507,""low"":3.504,""close"":3.5045,""volume"":718.0},{""ts_event"":""2012-01-03T15:04:00.000Z"",""open"":3.504,""high"":3.5055,""low"":3.503,""close"":3.504,""volume"":616.0}]"
WARN,HG,2012,dollar_volume_mad_z_gt_25,extreme price*volume spike,1482.0,"[{""ts_event"":""2012-01-03T13:10:00.000Z"",""open"":3.4855,""high"":3.4865,""low"":3.474,""close"":3.4775,""volume"":683.0},{""ts_event"":""2012-01-03T14:32:00.000Z"",""open"":3.495,""high"":3.4965,""low"":3.4915,""close"":3.4925,""volume"":665.0},{""ts_event"":""2012-01-03T15:02:00.000Z"",""open"":3.4995,""high"":3.505,""low"":3.499,""close"":3.504,""volume"":786.0},{""ts_event"":""2012-01-03T15:03:00.000Z"",""open"":3.505,""high"":3.507,""low"":3.504,""close"":3.5045,""volume"":718.0},{""ts_event"":""2012-01-03T15:04:00.000Z"",""open"":3.504,""high"":3.5055,""low"":3.503,""close"":3.504,""volume"":616.0}]"
WARN,HG,2013,zero_range,high == low bars,66168.0,"[{""ts_event"":""2013-01-01T23:06:00.000Z"",""open"":3.647,""high"":3.647,""low"":3.647,""close"":3.647,""volume"":18.0},{""ts_event"":""2013-01-01T23:08:00.000Z"",""open"":3.647,""high"":3.647,""low"":3.647,""close"":3.647,""volume"":14.0},{""ts_event"":""2013-01-01T23:13:00.000Z"",""open"":3.651,""high"":3.651,""low"":3.651,""close"":3.651,""volume"":1.0},{""ts_event"":""2013-01-01T23:17:00.000Z"",""open"":3.652,""high"":3.652,""low"":3.652,""close"":3.652,""volume"":4.0},{""ts_event"":""2013-01-01T23:20:00.000Z"",""open"":3.6555,""high"":3.6555,""low"":3.6555,""close"":3.6555,""volume"":1.0}]"
WARN,HG,2013,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,22227.0,"[{""ts_event"":""2013-01-01T23:16:00.000Z"",""prev_ts"":""2013-01-01T23:13:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2013},{""ts_event"":""2013-01-01T23:23:00.000Z"",""prev_ts"":""2013-01-01T23:20:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2013},{""ts_event"":""2013-01-01T23:31:00.000Z"",""prev_ts"":""2013-01-01T23:28:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2013},{""ts_event"":""2013-01-01T23:41:00.000Z"",""prev_ts"":""2013-01-01T23:35:00.000"",""gap_minutes"":6.0,""market"":""HG"",""year"":2013},{""ts_event"":""2013-01-01T23:48:00.000Z"",""prev_ts"":""2013-01-01T23:46:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2013}]"
WARN,HG,2013,hl_range_gt_2pct,large 1-minute high-low range,1.0,"[{""ts_event"":""2013-12-24T16:49:00.000Z"",""open"":3.358,""high"":3.4475,""low"":3.357,""close"":3.391,""volume"":2283.0}]"
WARN,HG,2013,volume_mad_z_gt_25,extreme volume spike,1472.0,"[{""ts_event"":""2013-01-02T13:10:00.000Z"",""open"":3.7015,""high"":3.709,""low"":3.7005,""close"":3.7085,""volume"":781.0},{""ts_event"":""2013-01-02T13:32:00.000Z"",""open"":3.714,""high"":3.731,""low"":3.7135,""close"":3.726,""volume"":1460.0},{""ts_event"":""2013-01-02T13:35:00.000Z"",""open"":3.7255,""high"":3.728,""low"":3.7225,""close"":3.7265,""volume"":731.0},{""ts_event"":""2013-01-02T13:39:00.000Z"",""open"":3.726,""high"":3.73,""low"":3.726,""close"":3.73,""volume"":538.0},{""ts_event"":""2013-01-02T13:42:00.000Z"",""open"":3.731,""high"":3.7375,""low"":3.7305,""close"":3.735,""volume"":795.0}]"
WARN,HG,2013,dollar_volume_mad_z_gt_25,extreme price*volume spike,1480.0,"[{""ts_event"":""2013-01-02T08:58:00.000Z"",""open"":3.689,""high"":3.689,""low"":3.688,""close"":3.688,""volume"":492.0},{""ts_event"":""2013-01-02T13:10:00.000Z"",""open"":3.7015,""high"":3.709,""low"":3.7005,""close"":3.7085,""volume"":781.0},{""ts_event"":""2013-01-02T13:32:00.000Z"",""open"":3.714,""high"":3.731,""low"":3.7135,""close"":3.726,""volume"":1460.0},{""ts_event"":""2013-01-02T13:33:00.000Z"",""open"":3.725,""high"":3.7275,""low"":3.7235,""close"":3.725,""volume"":516.0},{""ts_event"":""2013-01-02T13:35:00.000Z"",""open"":3.7255,""high"":3.728,""low"":3.7225,""close"":3.7265,""volume"":731.0}]"
WARN,HG,2014,zero_range,high == low bars,86057.0,"[{""ts_event"":""2014-01-01T23:02:00.000Z"",""open"":3.398,""high"":3.398,""low"":3.398,""close"":3.398,""volume"":13.0},{""ts_event"":""2014-01-01T23:08:00.000Z"",""open"":3.397,""high"":3.397,""low"":3.397,""close"":3.397,""volume"":1.0},{""ts_event"":""2014-01-01T23:09:00.000Z"",""open"":3.396,""high"":3.396,""low"":3.396,""close"":3.396,""volume"":1.0},{""ts_event"":""2014-01-01T23:12:00.000Z"",""open"":3.3965,""high"":3.3965,""low"":3.3965,""close"":3.3965,""volume"":5.0},{""ts_event"":""2014-01-01T23:13:00.000Z"",""open"":3.3965,""high"":3.3965,""low"":3.3965,""close"":3.3965,""volume"":1.0}]"
WARN,HG,2014,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,29585.0,"[{""ts_event"":""2014-01-01T23:08:00.000Z"",""prev_ts"":""2014-01-01T23:06:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2014},{""ts_event"":""2014-01-01T23:19:00.000Z"",""prev_ts"":""2014-01-01T23:15:00.000"",""gap_minutes"":4.0,""market"":""HG"",""year"":2014},{""ts_event"":""2014-01-01T23:25:00.000Z"",""prev_ts"":""2014-01-01T23:21:00.000"",""gap_minutes"":4.0,""market"":""HG"",""year"":2014},{""ts_event"":""2014-01-01T23:30:00.000Z"",""prev_ts"":""2014-01-01T23:25:00.000"",""gap_minutes"":5.0,""market"":""HG"",""year"":2014},{""ts_event"":""2014-01-01T23:34:00.000Z"",""prev_ts"":""2014-01-01T23:32:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2014}]"
WARN,HG,2014,hl_range_gt_2pct,large 1-minute high-low range,2.0,"[{""ts_event"":""2014-08-10T22:06:00.000Z"",""open"":3.182,""high"":3.247,""low"":3.182,""close"":3.205,""volume"":635.0},{""ts_event"":""2014-09-16T16:00:00.000Z"",""open"":3.143,""high"":3.212,""low"":3.143,""close"":3.162,""volume"":6891.0}]"
WARN,HG,2014,volume_mad_z_gt_25,extreme volume spike,1728.0,"[{""ts_event"":""2014-01-02T06:12:00.000Z"",""open"":3.419,""high"":3.422,""low"":3.419,""close"":3.4215,""volume"":434.0},{""ts_event"":""2014-01-02T12:57:00.000Z"",""open"":3.404,""high"":3.404,""low"":3.401,""close"":3.4015,""volume"":534.0},{""ts_event"":""2014-01-02T14:08:00.000Z"",""open"":3.3885,""high"":3.3885,""low"":3.3845,""close"":3.3845,""volume"":429.0},{""ts_event"":""2014-01-02T17:59:00.000Z"",""open"":3.3815,""high"":3.382,""low"":3.381,""close"":3.3815,""volume"":674.0},{""ts_event"":""2014-01-03T15:26:00.000Z"",""open"":3.3485,""high"":3.3485,""low"":3.3455,""close"":3.3475,""volume"":463.0}]"
WARN,HG,2014,dollar_volume_mad_z_gt_25,extreme price*volume spike,1652.0,"[{""ts_event"":""2014-01-02T06:12:00.000Z"",""open"":3.419,""high"":3.422,""low"":3.419,""close"":3.4215,""volume"":434.0},{""ts_event"":""2014-01-02T12:57:00.000Z"",""open"":3.404,""high"":3.404,""low"":3.401,""close"":3.4015,""volume"":534.0},{""ts_event"":""2014-01-02T14:08:00.000Z"",""open"":3.3885,""high"":3.3885,""low"":3.3845,""close"":3.3845,""volume"":429.0},{""ts_event"":""2014-01-02T15:35:00.000Z"",""open"":3.3855,""high"":3.387,""low"":3.385,""close"":3.386,""volume"":399.0},{""ts_event"":""2014-01-02T17:59:00.000Z"",""open"":3.3815,""high"":3.382,""low"":3.381,""close"":3.3815,""volume"":674.0}]"
WARN,HG,2015,zero_range,high == low bars,72906.0,"[{""ts_event"":""2015-01-01T23:08:00.000Z"",""open"":2.8175,""high"":2.8175,""low"":2.8175,""close"":2.8175,""volume"":5.0},{""ts_event"":""2015-01-01T23:11:00.000Z"",""open"":2.8185,""high"":2.8185,""low"":2.8185,""close"":2.8185,""volume"":5.0},{""ts_event"":""2015-01-01T23:12:00.000Z"",""open"":2.8185,""high"":2.8185,""low"":2.8185,""close"":2.8185,""volume"":1.0},{""ts_event"":""2015-01-01T23:15:00.000Z"",""open"":2.82,""high"":2.82,""low"":2.82,""close"":2.82,""volume"":2.0},{""ts_event"":""2015-01-01T23:16:00.000Z"",""open"":2.82,""high"":2.82,""low"":2.82,""close"":2.82,""volume"":2.0}]"
WARN,HG,2015,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,27870.0,"[{""ts_event"":""2015-01-01T23:06:00.000Z"",""prev_ts"":""2015-01-01T23:04:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2015},{""ts_event"":""2015-01-01T23:11:00.000Z"",""prev_ts"":""2015-01-01T23:09:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2015},{""ts_event"":""2015-01-01T23:15:00.000Z"",""prev_ts"":""2015-01-01T23:12:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2015},{""ts_event"":""2015-01-01T23:18:00.000Z"",""prev_ts"":""2015-01-01T23:16:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2015},{""ts_event"":""2015-01-01T23:21:00.000Z"",""prev_ts"":""2015-01-01T23:19:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2015}]"
WARN,HG,2015,volume_mad_z_gt_25,extreme volume spike,1528.0,"[{""ts_event"":""2015-01-02T15:24:00.000Z"",""open"":2.808,""high"":2.808,""low"":2.8025,""close"":2.8045,""volume"":831.0},{""ts_event"":""2015-01-05T01:00:00.000Z"",""open"":2.8205,""high"":2.8245,""low"":2.818,""close"":2.8235,""volume"":513.0},{""ts_event"":""2015-01-05T12:51:00.000Z"",""open"":2.759,""high"":2.759,""low"":2.7535,""close"":2.7565,""volume"":586.0},{""ts_event"":""2015-01-05T13:00:00.000Z"",""open"":2.754,""high"":2.754,""low"":2.75,""close"":2.7505,""volume"":514.0},{""ts_event"":""2015-01-05T13:01:00.000Z"",""open"":2.7505,""high"":2.751,""low"":2.745,""close"":2.745,""volume"":527.0}]"
WARN,HG,2015,dollar_volume_mad_z_gt_25,extreme price*volume spike,1628.0,"[{""ts_event"":""2015-01-02T15:24:00.000Z"",""open"":2.808,""high"":2.808,""low"":2.8025,""close"":2.8045,""volume"":831.0},{""ts_event"":""2015-01-05T01:00:00.000Z"",""open"":2.8205,""high"":2.8245,""low"":2.818,""close"":2.8235,""volume"":513.0},{""ts_event"":""2015-01-05T12:51:00.000Z"",""open"":2.759,""high"":2.759,""low"":2.7535,""close"":2.7565,""volume"":586.0},{""ts_event"":""2015-01-05T13:00:00.000Z"",""open"":2.754,""high"":2.754,""low"":2.75,""close"":2.7505,""volume"":514.0},{""ts_event"":""2015-01-05T13:01:00.000Z"",""open"":2.7505,""high"":2.751,""low"":2.745,""close"":2.745,""volume"":527.0}]"
WARN,HG,2016,zero_range,high == low bars,78939.0,"[{""ts_event"":""2016-01-03T23:05:00.000Z"",""open"":2.1345,""high"":2.1345,""low"":2.1345,""close"":2.1345,""volume"":6.0},{""ts_event"":""2016-01-03T23:06:00.000Z"",""open"":2.1355,""high"":2.1355,""low"":2.1355,""close"":2.1355,""volume"":1.0},{""ts_event"":""2016-01-03T23:12:00.000Z"",""open"":2.136,""high"":2.136,""low"":2.136,""close"":2.136,""volume"":1.0},{""ts_event"":""2016-01-03T23:16:00.000Z"",""open"":2.135,""high"":2.135,""low"":2.135,""close"":2.135,""volume"":1.0},{""ts_event"":""2016-01-03T23:19:00.000Z"",""open"":2.136,""high"":2.136,""low"":2.136,""close"":2.136,""volume"":2.0}]"
WARN,HG,2016,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,23890.0,"[{""ts_event"":""2016-01-03T23:12:00.000Z"",""prev_ts"":""2016-01-03T23:10:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2016},{""ts_event"":""2016-01-03T23:14:00.000Z"",""prev_ts"":""2016-01-03T23:12:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2016},{""ts_event"":""2016-01-03T23:19:00.000Z"",""prev_ts"":""2016-01-03T23:16:00.000"",""gap_minutes"":3.0,""market"":""HG"",""year"":2016},{""ts_event"":""2016-01-03T23:25:00.000Z"",""prev_ts"":""2016-01-03T23:21:00.000"",""gap_minutes"":4.0,""market"":""HG"",""year"":2016},{""ts_event"":""2016-01-03T23:27:00.000Z"",""prev_ts"":""2016-01-03T23:25:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2016}]"
WARN,HG,2016,hl_range_gt_2pct,large 1-minute high-low range,1.0,"[{""ts_event"":""2016-12-14T08:11:00.000Z"",""open"":2.579,""high"":2.645,""low"":2.579,""close"":2.6045,""volume"":3361.0}]"
WARN,HG,2016,volume_mad_z_gt_25,extreme volume spike,961.0,"[{""ts_event"":""2016-01-07T07:43:00.000Z"",""open"":2.037,""high"":2.037,""low"":2.03,""close"":2.0315,""volume"":650.0},{""ts_event"":""2016-01-07T13:00:00.000Z"",""open"":2.0355,""high"":2.0385,""low"":2.035,""close"":2.0365,""volume"":623.0},{""ts_event"":""2016-01-07T13:10:00.000Z"",""open"":2.034,""high"":2.0345,""low"":2.027,""close"":2.028,""volume"":1752.0},{""ts_event"":""2016-01-07T13:20:00.000Z"",""open"":2.023,""high"":2.023,""low"":2.014,""close"":2.015,""volume"":2125.0},{""ts_event"":""2016-01-07T13:21:00.000Z"",""open"":2.015,""high"":2.026,""low"":2.0135,""close"":2.022,""volume"":1421.0}]"
WARN,HG,2016,dollar_volume_mad_z_gt_25,extreme price*volume spike,1072.0,"[{""ts_event"":""2016-01-07T13:10:00.000Z"",""open"":2.034,""high"":2.0345,""low"":2.027,""close"":2.028,""volume"":1752.0},{""ts_event"":""2016-01-07T13:20:00.000Z"",""open"":2.023,""high"":2.023,""low"":2.014,""close"":2.015,""volume"":2125.0},{""ts_event"":""2016-01-07T13:21:00.000Z"",""open"":2.015,""high"":2.026,""low"":2.0135,""close"":2.022,""volume"":1421.0},{""ts_event"":""2016-01-07T14:04:00.000Z"",""open"":2.012,""high"":2.012,""low"":2.0085,""close"":2.011,""volume"":797.0},{""ts_event"":""2016-01-07T14:33:00.000Z"",""open"":2.004,""high"":2.004,""low"":1.99,""close"":1.996,""volume"":4195.0}]"
WARN,HG,2017,zero_range,high == low bars,69407.0,"[{""ts_event"":""2017-01-02T23:05:00.000Z"",""open"":2.5125,""high"":2.5125,""low"":2.5125,""close"":2.5125,""volume"":2.0},{""ts_event"":""2017-01-02T23:07:00.000Z"",""open"":2.512,""high"":2.512,""low"":2.512,""close"":2.512,""volume"":13.0},{""ts_event"":""2017-01-02T23:28:00.000Z"",""open"":2.5155,""high"":2.5155,""low"":2.5155,""close"":2.5155,""volume"":9.0},{""ts_event"":""2017-01-02T23:37:00.000Z"",""open"":2.5135,""high"":2.5135,""low"":2.5135,""close"":2.5135,""volume"":2.0},{""ts_event"":""2017-01-02T23:38:00.000Z"",""open"":2.5135,""high"":2.5135,""low"":2.5135,""close"":2.5135,""volume"":5.0}]"
WARN,HG,2017,timestamp_gaps_gt_1min,raw timestamp gaps detected on duplicate-free timestamps; validate against session calendar before treating as missing data,17834.0,"[{""ts_event"":""2017-01-02T23:04:00.000Z"",""prev_ts"":""2017-01-02T23:02:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2017},{""ts_event"":""2017-01-02T23:37:00.000Z"",""prev_ts"":""2017-01-02T23:35:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2017},{""ts_event"":""2017-01-02T23:42:00.000Z"",""prev_ts"":""2017-01-02T23:40:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2017},{""ts_event"":""2017-01-02T23:47:00.000Z"",""prev_ts"":""2017-01-02T23:45:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2017},{""ts_event"":""2017-01-02T23:57:00.000Z"",""prev_ts"":""2017-01-02T23:55:00.000"",""gap_minutes"":2.0,""market"":""HG"",""year"":2017}]"
